topic,id,username,name,user_followers_count,user_friends_count,text,created_at,favorite_count,retweet_count,hashtags,mentioned_urls,mentioned_user_ids,mentioned_user_names
scamdemic,1384819808252973058,Pantastic1761,Pan 🌸,636,747,"@TheraseWeeks I think the scared should stay home with their masks on &amp; let the rest get on. A “virus “ where 99.98% of the population will survive is not a pandemic, it’s a scamdemic . Don’t believe the complicit media. Have a good day /night .",2021-04-21 10:42:25,0,0,,,1599912847,TheraseWeeks
scamdemic,1384819662609784833,TruthSeeker_19,Truth Warrior #FullySupportCAA,110,171,"@Scimitar_SS @ngsukhlecha @IknIhcas0 @VMaya11156 @SwapnaUdayana @c400_t @kmrmanish20 @NimeshVirat @HEARTBEATLION @anmol_ambani @nitesamurai @DrLeoRebello @DeeEternalOpt It's because they knew that you are aware and Haven't given in to the lies of the scamdemic 
doctors are making big time in this virus BS 
I know one doctor who charges 1 lakh per day to treat this 
and Rona is nothing but flu or exaggerated flu nothing else",2021-04-21 10:41:50,1,0,,,"157438443,3029817383,1349468181232971779,880308102,319969124,1201471493374271488,2267648028,1293508804210900993,90624162,717980184960307200,49964376,121317024,941480354","Scimitar_SS,ngsukhlecha,IknIhcas0,VMaya11156,SwapnaUdayana,c400_t,kmrmanish20,NimeshVirat,HEARTBEATLION,anmol_ambani,nitesamurai,DrLeoRebello,DeeEternalOpt"
scamdemic,1384819544145817603,WrayMackenzie,Wray MacKenzie,15,90,@1223Chuck Scamdemic,2021-04-21 10:41:22,0,0,,,771957247,1223Chuck
scamdemic,1384819232957812741,Scimitar_SS,ScImItar ⚔️,1281,962,@TruthSeeker_19 @ngsukhlecha @IknIhcas0 @VMaya11156 @SwapnaUdayana @c400_t @kmrmanish20 @NimeshVirat @HEARTBEATLION @anmol_ambani @nitesamurai @DrLeoRebello @DeeEternalOpt I've also experienced that many docs actually get angry if you show them the gaping holes in the scamdemic narrative. It's like they're emotionally attached to the bug. How dare we talk disparagingly of their pet bug?,2021-04-21 10:40:08,5,1,,,"1356583771118706689,3029817383,1349468181232971779,880308102,319969124,1201471493374271488,2267648028,1293508804210900993,90624162,717980184960307200,49964376,121317024,941480354","TruthSeeker_19,ngsukhlecha,IknIhcas0,VMaya11156,SwapnaUdayana,c400_t,kmrmanish20,NimeshVirat,HEARTBEATLION,anmol_ambani,nitesamurai,DrLeoRebello,DeeEternalOpt"
scamdemic,1384817411258454017,Nostradarmus1,Nostradarmus,1373,3231,@carmel_prescott @_JackSands_ @Yah_Reed That in itself is a form of compliance.  If everyone refused to comply this scamdemic would be over.,2021-04-21 10:32:54,1,0,,,"3292460022,971355260047552513,739118222","carmel_prescott,_JackSands_,Yah_Reed"
scamdemic,1384816950035947523,EllieTheReaper,Ellie,7,64,"Seriously. Anyone who is still on this anti masker, “scamdemic” shit? A big hearty fuck you from the patients I lost last March.",2021-04-21 10:31:04,0,0,,,,
scamdemic,1384816728387985413,EllieTheReaper,Ellie,7,64,@BAIZUO7 @LadyAeriCosplay @ZANEJWICKMAN @lookner Oh. You’re a “scamdemic” antimasker. Explains a lot. Welcome to block land.,2021-04-21 10:30:11,0,0,,,"1334015056552415232,63063627,978158100904427521,51661036","BAIZUO7,LadyAeriCosplay,ZANEJWICKMAN,lookner"
scamdemic,1384814542048440321,IsabellaMayBks,Isabella May,7198,951,1 yr on from the pandemic being in full swing &amp; I'm still astonished at 1 family member &amp; 1 friend whose extreme hoax/scamdemic/conspiracy theory views continue in earnest... making our previously good relationships v tricky! Anyone else relate to this or am I the only lucky one?,2021-04-21 10:21:30,13,0,,,,
scamdemic,1384813022280040449,gardenplants3,gardenplants,108,104,"RT @nicktothecore74: @SailAwayOnBlue GMB News are going to be an absolute waste of time, and it’s quite obvious to see when they employ pat…",2021-04-21 10:15:27,0,1,,,"132974394,1105500360653881345","nicktothecore74,SailAwayOnBlue"
scamdemic,1384811908881125377,Swamika1,Swamika,504,504,RT @Adamant_Patriot: The Radical Left will continue the Scamdemic as long as possible.,2021-04-21 10:11:02,0,1,,,50800845,Adamant_Patriot
scamdemic,1384811216166608899,VippusaO,save DEMOCRACY,3546,4868,COVID SCAMDEMIC https://t.co/cwKbwgmecw,2021-04-21 10:08:17,0,0,,,,
scamdemic,1384806770854535168,Ricky29987825,Ricky,315,856,Best use I’ve seen for one since the scamdemic began. https://t.co/0TZA7N9Vmh,2021-04-21 09:50:37,0,0,,https://t.co/0TZA7N9Vmh,,
scamdemic,1384805546293960705,mattrhucs,Matthew Rhucroft #KBF,177,799,I have been censored several times during the Scamdemic by both FB and Twitter. I think it's time to move away from Big Tech and used decentralised forums instead.,2021-04-21 09:45:45,0,0,,,,
scamdemic,1384804931685781504,Eamonn_75,Eamonn ☘️ 😎 🇮🇪,388,352,"The game is up!
#Scamdemic
#OpenUp 
#GameOver https://t.co/Ak1f90yY2H",2021-04-21 09:43:18,0,0,"Scamdemic,OpenUp,GameOver",https://t.co/Ak1f90yY2H,,
scamdemic,1384804923339051013,Bangbang_king,BIG STIMMY RELLO🤟🏽,838,2084,"@sirwavee @RealKashMilan Nephew wasn’t no pandemic 10k,20k , 50k we was getting Money it was the scamdemic 💀💀💀💀",2021-04-21 09:43:16,0,0,,,"1183792248,1376862679","sirwavee,RealKashMilan"
scamdemic,1384799730383851521,RealPro4Real,RealPro,2368,4815,RT @Karen_is_Woke: This is true! I’ve known many this has happened to! Also know clinics that have sent clean swabs off and have come back…,2021-04-21 09:22:38,0,2,,,1281813977035661312,Karen_is_Woke
scamdemic,1384799695579619328,HellsComgWithMe,Roger Maris,208,617,RT @badlandj: @HellsComgWithMe @globalwinnipeg They need to keep the economy minimized and money velocity down until their digital centrali…,2021-04-21 09:22:30,0,1,,,"1188322531,1345914360804171777,61288679","badlandj,HellsComgWithMe,globalwinnipeg"
scamdemic,1384797982910996483,wriggsy1,michael wrigley,721,1775,"RT @MsRightMsRight: Ones a pub landlord who says it how it is, and resonates what a lot of this country is feeling, the other is a big phar…",2021-04-21 09:15:42,0,41,,,936231122895294465,MsRightMsRight
scamdemic,1384797183015280644,abnwarrant,Rude Awakening,2074,606,"The great deception is coming folks.

It's hard to imagine that it's not already here with all that's going on in the world (scamdemic).

φαρμακεία a.k.a. pharmakeia.

Mystery Babylon.

Study up. https://t.co/QWX40BUiyS",2021-04-21 09:12:31,2,0,,,,
scamdemic,1384796818404515840,Alleninvest,CAM investor,2209,4994,"Still clapping the sainted #NHS? It is increasingly clear there is widespread falsifying of information on patient records to support the #Covid #scamdemic. Lying, incompetent, cruel and corrupt -- the NHS needs drastic reform. It is no longer fit for purpose. https://t.co/ClBS3xEMR0",2021-04-21 09:11:04,0,0,"NHS,Covid,scamdemic",https://t.co/ClBS3xEMR0,,
scamdemic,1384794331991531520,Scimitar_SS,ScImItar ⚔️,1281,962,"RT @Scimitar_SS: Woman Dies Two Days After #CovidVaccine Jab

Cremated Without Even A Post-Mortem 

#Scamdemic #Plandemic #VaccineInjury 
h…",2021-04-21 09:01:11,0,9,"CovidVaccine,Scamdemic,Plandemic,VaccineInjury",,157438443,Scimitar_SS
scamdemic,1384794269395869696,carm138,Carmen,496,898,Scamdemic https://t.co/2vqqgKgYLv,2021-04-21 09:00:56,1,0,,https://t.co/2vqqgKgYLv,,
scamdemic,1384793185000509440,AngryARBy,No to Tyranny 🌸,331,606,"Was in my local Tesco Express last night, a large group of school age teenagers came in, none with masks. I gave them all a huge smile. Was lovely to see them fighting back against this scamdemic too.",2021-04-21 08:56:38,5,0,,,,
scamdemic,1384791898573836290,Echoes90097867,Echoes......🌹🕊🌹,866,869,@BobboishereA Some very interesting facts you're posting here. Thank you. Hope people read this and realize the TRUTH behind this Scamdemic.,2021-04-21 08:51:31,1,0,,,1301363502838419456,BobboishereA
scamdemic,1384789924956852225,Nostradarmus1,Nostradarmus,1373,3231,@carmel_prescott @Yah_Reed Seems I may have ruffled this precocious individuals feathers. Medical people are starting blow the whistle on this scamdemic. Muzzles are for sheep.,2021-04-21 08:43:40,0,0,,,"3292460022,739118222","carmel_prescott,Yah_Reed"
scamdemic,1384786315128958978,MattAngse,Matthew Angelo,79,116,"RT @angstpinoy: @gmanews Covid ""protocols"" are not about health, it's about control. Power trip. #Scamdemic",2021-04-21 08:29:20,0,1,Scamdemic,,"40204763,39453212","angstpinoy,gmanews"
scamdemic,1384782801627664386,dav_s_,𝐝𝐚𝐯𝐬,335,288,"RT @dav_s_: From 𝗠𝗔𝗥𝗖𝗛 𝟮𝟬𝟮𝟬: Official UK gov. doc states: “𝘼𝙨 𝙤𝙛 19 𝙈𝙖𝙧𝙘𝙝 2020, 𝘾𝙊𝙑𝙄𝘿-19 𝙞𝙨 𝙣𝙤 𝙡𝙤𝙣𝙜𝙚𝙧 𝙘𝙤𝙣𝙨𝙞𝙙𝙚𝙧𝙚𝙙 𝙩𝙤 𝙗𝙚 𝙖 𝙃𝙞𝙜𝙝 𝘾𝙤𝙣𝙨𝙚𝙦𝙪𝙚𝙣𝙘𝙚 𝙄…",2021-04-21 08:15:22,0,3,,,2315406966,dav_s_
scamdemic,1384782252886929408,lcbrown62,Lucy B,636,264,"@HedleyLamarr20 Look at this!  This is the % of the pops of all these countries who have EVER tested +ve and the % of the pop who are reported to have died labelled as 'with Covid'. Sorted by % of deaths.
#scamdemic 🤯 https://t.co/afKQSyaFGx",2021-04-21 08:13:11,2,0,scamdemic,,1273747073452695553,HedleyLamarr20
scamdemic,1384777966257901568,FramesWalsh,Jim Walsh,348,255,@JillColtonFree The medical community has beclowned themselves by the uncritical buying into the scamdemic rituals.,2021-04-21 07:56:09,1,0,,,1092606785108803584,JillColtonFree
scamdemic,1384774699041886208,IRELANDBELONGS1,End the Tyranny,11,49,RT @Joannemcdermot8: @BenGilroy11 I hope there will be hell to pay for anyone who part in this scamdemic.  Nuremberg II cant  come fast eno…,2021-04-21 07:43:10,0,3,,,"2516974156,1046897771536687106","Joannemcdermot8,BenGilroy11"
scamdemic,1384770447867146246,Aandhrawaala,ఆంధ్రావాలా🇮🇳 #VUAH #WearAMask😷,9840,4912,Scamdemic https://t.co/zC51VTDQPl,2021-04-21 07:26:17,0,0,,https://t.co/zC51VTDQPl,,
scamdemic,1384769971503329286,deplorableretz,Deplorable Designer,829,1761,"RT @MatthiasCorvin6: https://t.co/ZnNQcX74qy
Now that the scamdemic is not sustainable 
The elites will need to exploit a new fear that the…",2021-04-21 07:24:23,0,1,,https://t.co/ZnNQcX74qy,1379396835933106179,MatthiasCorvin6
scamdemic,1384769942109687811,LondonL04023649,London Lad 🌸,94,82,@mitrebarnet This is shit that world respected scientists have been talking about for the past 8 months where Hancock lied in Gov saying he had commissioned a trial for Vit D when he hadn’t! #scamdemic,2021-04-21 07:24:16,1,0,scamdemic,,929098679520243712,mitrebarnet
scamdemic,1384769912447459330,deplorableretz,Deplorable Designer,829,1761,"RT @MatthiasCorvin6: Now that the scamdemic is losing its effectiveness in keeping the people suspended in terror what is next? 
Going to u…",2021-04-21 07:24:09,0,1,,,1379396835933106179,MatthiasCorvin6
scamdemic,1384769581898665987,SusanEM68,SEF114 #NoMasksinClass,273,871,RT @WayneMo18011749: More scamdemic bullshit courtesy of the NHS. Putting covid positive on a COPD patients records without him even having…,2021-04-21 07:22:50,0,11,,,894982096921530368,WayneMo18011749
scamdemic,1384765013152436224,Fractalwatch,Fractalwatch,3198,899,"The evidences exposing scamdemic are now overhelming.If you are still not aware, you are part of the problem from now on. https://t.co/cgKxcuOwtf",2021-04-21 07:04:41,4,0,,,,
scamdemic,1384764590303678464,jiminey56386668,@jimineycricket,309,771,UK Gov. document reveals disgusting tactics used to coerce Brits into having experimental COVID-19 Vaccine – Daily Expose #covid19 #scamdemic #vaccine #daretothink #idonotconsent  https://t.co/pkVMs8jVz4,2021-04-21 07:03:00,1,0,"covid19,scamdemic,vaccine,daretothink,idonotconsent",https://t.co/pkVMs8jVz4,,
scamdemic,1384761400359329792,EndlessTravell2,Endless Travelling,187,555,@Chrissy_2697 Still clapping for @nhsuk @MattHancock for this #scamdemic #COVID19,2021-04-21 06:50:20,0,0,"scamdemic,COVID19",,"321202963,10215212,19825835","Chrissy_2697,NHSuk,MattHancock"
scamdemic,1384760616087392258,GeoffreyCain59,Geoff🌸,1469,1108,@Idonotconsent6 £2.6 million spent on a room and more people get a shitty on about football clubs this world our country is fucked scamdemic,2021-04-21 06:47:13,2,0,,,1326825317521125376,Idonotconsent6
scamdemic,1384760489842929674,fortress32,fortress32,56,346,@canadiangirls99 @CharJackson82 Yes you’re 100% right. KGH was much busier prior to this scamdemic.,2021-04-21 06:46:43,3,0,,,"2525939006,601470278","canadiangirls99,CharJackson82"
scamdemic,1384760094592692231,angstpinoy,gabriel m.l. torre,367,718,"@gmanews Covid ""protocols"" are not about health, it's about control. Power trip. #Scamdemic",2021-04-21 06:45:08,0,1,Scamdemic,,39453212,gmanews
scamdemic,1384759997444333568,BolshWalsh,Maria Walsh,157,208,"Obviously Tories and Labour were opposing parties then - unlike now,   having morphed into an  evil coalition, having made a pact with the Devil.

SO would the 1970s/ 1980s generations have been as easily brainwashed and affected by mass psychosis by the scamdemic as this one?",2021-04-21 06:44:45,0,0,,,,
scamdemic,1384759850366812160,AndyBower9,Andy Bower,239,364,"@WendyPuerto @AndyBird21 Most Doctors were insufferable pre scamdemic with their God complex.
Now?
I’ll let everyone decide but I’ll start with one word.... complicit.",2021-04-21 06:44:10,3,0,,,"160872236,18653588","WendyPuerto,AndyBird21"
scamdemic,1384759264800124928,Ngari_7,Ngarī -ChB 🌍🪐,113,136,@nicholasayah1 @NationAfrica Measures against free living... It's a Scamdemic,2021-04-21 06:41:50,0,0,,,"2545304716,25979455","nicholasayah1,NationAfrica"
scamdemic,1384758563541852161,MelGrove2,Mel Grove,140,170,RT @NigelKi06456480: With a world wide SCAMDEMIC oops sorry pandemic it was so good and reassuring to hear boris johnson's important  littl…,2021-04-21 06:39:03,0,1,,,1382001853764882433,NigelKi06456480
scamdemic,1384758543233003520,NigelKi06456480,Nigel King@wisdenssecret.com,54,81,"With a world wide SCAMDEMIC oops sorry pandemic it was so good and reassuring to hear boris johnson's important  little speech about football 
#football
#covid",2021-04-21 06:38:58,0,1,"football,covid",,,
scamdemic,1384753714989355010,jameson_daniels,Jameson Daniels,1516,3006,RT @mtumzuri: @FatEmperor What a coincidence that Kerry Mullis inventor of PCR who called Fauci a fraud ..died suddenly in August of 2019 .…,2021-04-21 06:19:47,0,3,,,"8948242,2383882980","mtumzuri,FatEmperor"
scamdemic,1384747284743786497,WayneMo18011749,Moop #Liberty,1551,1616,"More scamdemic bullshit courtesy of the NHS. Putting covid positive on a COPD patients records without him even having a test. 

Trying to fob off his family, who ain't having any of it. 👏
https://t.co/peA6XhZkF0",2021-04-21 05:54:14,26,11,,https://t.co/peA6XhZkF0,,
scamdemic,1384744680814874627,yaajushi,याजुषी,7090,307,RT @RatnakarSadas: @ArunKrishnan_ The rather well educated people are the ones who are falling for the half baked information on vaccines i…,2021-04-21 05:43:53,0,1,,,"1346361301761548289,1675503409","RatnakarSadas,ArunKrishnan_"
scamdemic,1384744384608886784,Lepodd,Ian Muir,154,216,"Football provides context. Its pathetic. WHY aren't people protesting about the scamdemic? Why are they motivated by trivia like football yet when it comes to  their loss of liberties and destruction of jobs as a result of Gvmt lies, the average ""Joe"" is happily asleep! Despair. https://t.co/38FOpLTP5c",2021-04-21 05:42:43,1,0,,https://t.co/38FOpLTP5c,,
scamdemic,1384738794767884296,Sparky24872589,Stephen Clark,34,174,@101Maurice I would have thought this would have happened during the scamdemic and reinforced with the green agenda.,2021-04-21 05:20:30,0,0,,,1201840105008304128,101Maurice
scamdemic,1384736962959994885,RatnakarSadas,Ratnakar Sadasyula,778,27,"@ArunKrishnan_ The rather well educated people are the ones who are falling for the half baked information on vaccines in WhatsApp especially. Even now they are circulating conspiracy theories on how this is a scamdemic, and it's just a flu virus.",2021-04-21 05:13:13,1,1,,,1675503409,ArunKrishnan_
scamdemic,1384735013539745794,BarbEllen3,Barb Ellen,134,135,@HankMeyerNAPP @ShaunLeaneMP It’s a scamdemic/ plandemic &amp; fear porn,2021-04-21 05:05:29,1,0,,,"606242728,293253151","HankMeyerNAPP,ShaunLeaneMP"
scamdemic,1384732194657103875,Max6774,Max677,123,149,@QuietOb83023773 Very frustrating having  so many cases of clear evidence of the discrepancies world wide in their propaganda fear campaign like this and yet so many people are deaf blind and dumb and still think this scamdemic is still legit.,2021-04-21 04:54:16,1,0,,,1334787090521866240,QuietOb83023773
scamdemic,1384731710596734981,iamstellar1,bɘꟻ ɘʜT bᴎƎ 🌺,304,599,"It must be nice, sheltered away from all the poor and working class people. That have kept this country running this entire scamdemic.

But go on, continue to insult the lowly slaves. You were just born better!",2021-04-21 04:52:21,3,0,,,,
scamdemic,1384729077865598979,KellyBrinn413,Kelly Brinn,563,1339,How is anyone still eating this sh&amp;t sandwich? Amazing. #Fauci #BillGatesBioTerrorist #scamdemic https://t.co/Sxv83gSj4E,2021-04-21 04:41:53,0,0,"Fauci,BillGatesBioTerrorist,scamdemic",https://t.co/Sxv83gSj4E,,
scamdemic,1384726174752927746,daviday,Walls Stop Human Trafficking,3780,2768,"@PaulMitchell_AB Doctators. Indeed. I had some nurses walk into my store the other day and the rage I had towards them mad e me ashamed of myself.

Yet this #scamdemic has made me loathe the medical class. 

Shame that.",2021-04-21 04:30:21,5,0,scamdemic,,1069697383829651456,PaulMitchell_AB
scamdemic,1384724575955607555,mattrhucs,Matthew Rhucroft #KBF,177,799,The only stocks I own are Uranium stocks. Recently started building a #GreatReset portfolio for a post-Scamdemic work. https://t.co/QLmricFXol,2021-04-21 04:24:00,0,0,GreatReset,https://t.co/QLmricFXol,,
