,topic,id,username,name,user_followers_count,user_friends_count,text,created_at,favorite_count,retweet_count,hashtags,mentioned_urls,mentioned_user_ids,mentioned_user_names
2750,covid,1384903742206717953,rajbirovo,rajbir 6️⃣ℹ️✘⁶𓅓,87,106,Must have Covid my fits tasteless 🤞,2021-04-21 16:15:57,0,0,,,,
2751,covid,1384903741908860928,granny_johns,Johns granny,759,386,RT @scratchscrotum: I see @NicolaSturgeon is telling English based visitors to avoid our bars and eateries. Given we've a higher incidence…,2021-04-21 16:15:56,0,6,,,"1158300819806150656,160952087","scratchscrotum,NicolaSturgeon"
2752,covid,1384903741816594435,JonBenjamin19,(((Jon Benjamin))) 🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿🇨🇱🇬🇭🇲🇽,135169,1058,"RT @jburnmurdoch: Greater availability of Covid-19 data in the western world has at times given the impression the US, UK and Europe have b…",2021-04-21 16:15:56,0,141,,,43878033,jburnmurdoch
2753,covid,1384903741648871431,gdgood500,Guddu kumar(प्रशासक समिति),176,233,"RT @YogiDevnath2: Are there any medicines available in the Mohalla clinic opened by Arvind Kejriwal in Delhi?
 Are there any tests? Is some…",2021-04-21 16:15:56,0,246,,,1142131626,YogiDevnath2
2754,covid,1384903741564928000,InterNewcastle,International Newc.,1786,3517,"RT @The_NP11: The NP11 are committed to strengthening businesses across the #North💼

From webinars to one-to-one guidance, your local #Grow…",2021-04-21 16:15:56,0,0,North,,1160874614957977600,The_NP11
2755,covid,1384903741384581124,thomasmarinojr,thomas marino,1639,5003,RT @Sportsnet: BREAKING: The CFL is pushing back the start of its 2021 season to Aug. 5 and reducing the number of games due to the COVID-1…,2021-04-21 16:15:56,0,6,,,21660529,Sportsnet
2756,covid,1384903741334343681,DiChristine,anodyne,4420,859,"RT @MarkLevineNYC: All the details on getting your vax under the whale at @AMNH :
https://t.co/KKw1pFXS1h",2021-04-21 16:15:56,0,51,,https://t.co/KKw1pFXS1h,"17143007,16630098","MarkLevineNYC,AMNH"
2757,covid,1384903741149745154,Navnath57486410,Navnath,164,168,"RT @sunil28474739: #KejriwalFailsDelhi
Kejriwal has been failed to handle covid crisis with the help of every five minutes advertisement on…",2021-04-21 16:15:56,0,9,KejriwalFailsDelhi,,1023557065351028737,sunil28474739
2758,covid,1384903741082673155,socialmediajnky,chris,32081,20448,"RT @tommy_viccetti: IS IT SAFE TO GET A COVID-19 VACCINE IF I HAVE AN UNDERLYING MEDICAL CONDITION? 

Yes. COVID-19 vaccination is especial…",2021-04-21 16:15:56,0,72,,,384979343,tommy_viccetti
2759,covid,1384903741028065283,yowski9,KK,35,379,RT @TheBeaverton: Ford announces he will follow science only if COVID affects him personally #onpoli,2021-04-21 16:15:56,0,120,onpoli,,149282848,TheBeaverton
2760,covid,1384903740872871940,xfishnutzx,Guy Fawkes News,684,1653,Some Ontario Covid spin... https://t.co/DWzeF9uAeg,2021-04-21 16:15:56,0,0,,https://t.co/DWzeF9uAeg,,
2761,covid,1384903740856078338,FAITHINL0U,kiki♡︎,84,84,RT @ntaylor_2020: @kheanria Trans black woman who lost my job due to covid so it’s been really hard to keep up with bills &amp; groceries so yo…,2021-04-21 16:15:56,0,334,,,"1270147073074253827,1309094292938461187","ntaylor_2020,kheanria"
2762,covid,1384903740453531650,Singh_Anupam12,Anupam Singh,27,453,@Shivanijadhav97 Ohh..did you check the covid goverent hospital Thane balkum. They have oxygen but not sure of ventilator,2021-04-21 16:15:56,0,0,,,1280161187821318144,Shivanijadhav97
2763,covid,1384903740356956163,PoohBear_Goa,Pooja,4389,190,RT @rahulkanwal: Leaders have been counting crowds coming to their rallies. And they are telling citizens not to gather in big numbers. But…,2021-04-21 16:15:56,0,1641,,,75509967,rahulkanwal
2764,covid,1384903740134764546,BBBSGREATERDAL,BBBSGreaterDallas,1494,569,"We appreciate our Bigs showing their Littles community responsibility 😊

Big Brother Steven got his COVID vaccine and took his Little Brother Josiah with him. What a great moment to share with his Little while helping towards herd immunity!

#BBBS #VolunteerAppreciationWeek https://t.co/1MxnHzJpeV",2021-04-21 16:15:56,0,1,"BBBS,VolunteerAppreciationWeek",,,
2765,covid,1384903739568427013,abhinavaazad,abhinav,1617,2513,"RT @barandbench: [BREAKING - Urgent hearing at 8 pm] 

Max Hospital Patparganj moves Delhi High Court. 

Max Patparganj has currently only…",2021-04-21 16:15:56,0,1204,,,67577895,barandbench
2766,covid,1384903739522306049,JoseEthnography,The Murder of Clelia Spinas,2892,806,RT @BolivarEnglish: Audio: Former Pfizer VP Speaks Out On Dangers Of mRNA Vaccines &amp; COVID Illusion - Michael Yeadon Interview…   https://t…,2021-04-21 16:15:56,0,3,,,73744649,BolivarEnglish
2767,covid,1384903739195203586,iamradhey_,राधेय 🏹,1185,1523,"RT @BeingAryu: Megastar Aur Unki Commitment🔥#SalmanKhan, The First Bollywood Actor Who Stepped Up &amp;amp; Announced The Release of His Next M…",2021-04-21 16:15:56,0,21,SalmanKhan,,1360472227053899779,BeingAryu
2768,covid,1384903739115515908,Ruse08T,t_ruse08,51,165,"RT @SwarajyaMag: Reliance To Supply 700 Tonnes Of Medical Oxygen Per Day Free Of Cost, Provides Relief To 70,000 Covid-19 Patients

https:/…",2021-04-21 16:15:56,0,184,,,2451476942,SwarajyaMag
2769,covid,1384903738972905475,eracose,Margaret Ayad,2328,2442,RT @CBCAlerts: ICYMI: Ontario Premier Doug Ford is isolating after a staff member tested positive for COVID-19 on Tuesday. The premier's sp…,2021-04-21 16:15:56,0,26,,,19038934,CBCAlerts
2770,covid,1384903738817748995,CPGRainmaker,Gaurav Zibbu,888,943,"RT @VidyaKrishnan: Spelling this out of international media: 

Non-resident Indians are pooling resources as against donating to PM relief…",2021-04-21 16:15:56,0,16,,,408467423,VidyaKrishnan
2771,covid,1384903738792497153,ShaikAshif11,ShaikAshif,21,241,RT @NeilBalthazar: A government that rushed to respond to a Rihanna tweet in less than 2 days couldn't prepare for the second wave of Covid…,2021-04-21 16:15:56,0,878,,,1029172556,NeilBalthazar
2772,covid,1384903738725371905,divyadrast,Divya 💙💙,49,93,"RT @Jen_13Hearts: #Mumbai Hospitals- Covid Ward/ ICU Beds
#COVIDEmergency 
#COVIDSecondWave
#COVID19 
#CovidIndiaInfo https://t.co/lnZFOl3h…",2021-04-21 16:15:56,0,23,"Mumbai,COVIDEmergency,COVIDSecondWave,COVID19,CovidIndiaInfo",,1275031393500672000,Jen_13Hearts
2773,covid,1384903738717052935,USAinScotland,US Consulate Edinburgh,3048,1278,RT @USAinUKConsular: Questions about your status in the UK? Visit the UK government's website at https://t.co/nmeZoxL5xR for information ab…,2021-04-21 16:15:56,0,0,,https://t.co/nmeZoxL5xR,334655665,USAinUKConsular
2774,covid,1384903738624729090,SWSandy_,Sandy,4060,4968,"RT @MichaelPSenger: Imagine being the author of this BBC article on the murder of 228,000 children, who were at no real risk from COVID-19,…",2021-04-21 16:15:56,0,55,,,1679362640,MichaelPSenger
2775,covid,1384903737999822855,i_am_Sushel,श्रत्रिय नंबरदार↗️,524,138,@saurmisra @Covid_Kanpur @eurasiawale @Live_Gyan @navalkant @tripsashu Please upload prescription,2021-04-21 16:15:56,0,0,,,"123510197,1383147576833183749,1048068119674150912,75240465,81573915,2685280344","saurmisra,Covid_Kanpur,eurasiawale,Live_Gyan,navalkant,tripsashu"
2776,covid,1384903737681063939,ImVipinPa29,Vipin Patel,2008,561,"RT @JaunSee: लखनऊ में मदद की दरकार 🙏
Patients name :- HARSH KANCHAN 
AGE:- 65 yrs 
Covid Positive 
Diabetic and paralyzed also 
Need ICU Be…",2021-04-21 16:15:55,0,44,,,3298185402,JaunSee
2777,covid,1384903736821227520,nonimyster,Nonimyster 🇨🇦🤟🏼,102,191,RT @chantz_y: Heartbreaking. Did hesitancy to visit a hospital due to Covid play a role in this Vancouver infant's death? Did he have a vir…,2021-04-21 16:15:55,0,4,,,18178850,chantz_y
2778,covid,1384903736548642816,DrDz_Vs,V_admires_D💙#IsQadar,8,47,"@Nabiha_drdz U can retweet or share  anything you feel is important to be spread like covid resources or some covid treatment tips!!

Or if u find anyone in need u can forward those resource links to them 
It would be really helpful...
🙏 💙🙌💙",2021-04-21 16:15:55,1,0,,,1149962004762808323,Nabiha_drdz
2779,covid,1384903736242409473,arorasaahil,saahil arora,5,145,"@ArjunB9591 @Mitesh_Engr @Shekhawat_1002 @nakulvibhor @nishkumar1977 @bhatiamanu 

Please help 🙏🏻
There is urgent requirement of B+ plasma donor for covid patient.
Patient admitted in Naveen hospital,Vaishali Gzb.
Rishu Singhal +91 98112 15162
Ankit Bansal. +91 90400 94787",2021-04-21 16:15:55,0,0,,,"781461107156353024,971803700602662912,1168077193957654533,222473856,541471805,19128778","ArjunB9591,Mitesh_Engr,Shekhawat_1002,nakulvibhor,nishkumar1977,bhatiamanu"
2780,covid,1384903735873347585,4803lQuJLRLXITi,みにぅ,12,42,"RT @DrEricDing: Age 15-19 has emerged as currently the age group with the highest rate of #COVID19 in Germany 🇩🇪. 

Also notice kids 5-9 an…",2021-04-21 16:15:55,0,3568,COVID19,,18831926,DrEricDing
2781,covid,1384903735869116416,AkshayGhodke_,It's_aawara,82,363,"RT @srivatsayb: Super Spreader Amit Shah has scheduled 3 Rallies in Bengal tomorrow.

Yesterday, Modi in his address gave a Task to 'Bal Mi…",2021-04-21 16:15:55,0,433,,,45261768,srivatsayb
2782,covid,1384903735848095746,urgoddamnright_,Heisenberg 🏹 🚜,489,805,"RT @srivatsayb: Super Spreader Amit Shah has scheduled 3 Rallies in Bengal tomorrow.

Yesterday, Modi in his address gave a Task to 'Bal Mi…",2021-04-21 16:15:55,0,433,,,45261768,srivatsayb
2783,covid,1384903735541968900,serenathomson14,Serena Thomson,700,1251,"https://t.co/VrS5IMPPOV
Escherichia coli (E. coli) Testing Market Research Report by Security Type, by Service Type, by Industry – Global Forecast to 2025 – Cumulative Impact of COVID-19",2021-04-21 16:15:55,0,0,,https://t.co/VrS5IMPPOV,,
2784,covid,1384903734812151811,ArbabKh02511408,Arbab Khan,687,1476,"RT @timesofindia: West Bengal reports highest one-day spike of 10,784 COVID-19 cases, 58 fresh fatalities: Health Department 

#COVID19 Liv…",2021-04-21 16:15:55,0,23,COVID19,,134758540,timesofindia
2785,covid,1384903734795423746,ArunKapur333,𝗔 𝗿 𝘂 𝗻 𝗞 𝗮 𝗽 𝘂 𝗿 🌾 #FreeJaggi,3656,5001,"RT @NativeImigrants: The @NativeImigrants Season Four Opener is out now!

Listen in as we have a catch-up over Covid, Farmers Protests, Osc…",2021-04-21 16:15:55,0,4,,,"966468085799686145,966468085799686145","NativeImigrants,NativeImigrants"
2786,covid,1384903734577311749,AtaurRa99260609,Ataur Rahman,12,84,"RT @retheeshraj10: 1: Gambhir when Covid cases were under control in Delhi. 

2: When Covid cases out of control in Delhi. https://t.co/Hp2…",2021-04-21 16:15:55,0,3311,,,1523867352,retheeshraj10
2787,covid,1384903734438862848,djcalgal,Debra Clark,1797,1388,RT @davidfrum: Trump and the Fox leadership have vaccinated themselves of course. But they have a different message for their followers. Th…,2021-04-21 16:15:55,0,541,,,18686907,davidfrum
2788,covid,1384903734216507393,HebbuliGeleyara,ಹೆಬ್ಬುಲಿ ಗೆಳೆಯರ ಬಳಗ. ಗೊಂದಿಹಳ್ಳಿ .ಕೊರಟಗೆರೆ.ತಾ॥,40,6,"RT @cineloka: #AbhinayaChakravarthy #Baadshah @KicchaSudeep’s Most Expected #Kotigobba3 Release is postponed. 

Movie will be released only…",2021-04-21 16:15:55,0,63,"AbhinayaChakravarthy,Baadshah,Kotigobba3",,"475895171,76591925","cineloka,KicchaSudeep"
2789,covid,1384903733998493696,Sipmyhi_sie,Sie💙,1866,1680,I was supoosed to be on my way to nawlins today but covid halted that,2021-04-21 16:15:55,0,0,,,,
2790,covid,1384903733927153674,Flamboyant007,Bhav,85,257,"RT @PTI_News: West Bengal reports highest one-day spike of 10,784 COVID-19 cases, 58 fresh fatalities: Health Department",2021-04-21 16:15:55,0,87,,,245687754,PTI_News
2791,covid,1384903733910376448,PaulRey75,Paul Reynolds,337,1072,RT @ClareCraigPath: Your chances of surviving COVID by age since the start of the pandemic. https://t.co/XXT5KhKcDe,2021-04-21 16:15:55,0,415,,,1302978006441492481,ClareCraigPath
2792,covid,1384903733310640129,M67Tom,TomM67,74,992,RT @EliseiNicole: #Brazil A medical team in Brazil decided to show the truth to stop fake news on TV...empty Covid unit beds https://t.co/i…,2021-04-21 16:15:54,0,85,Brazil,,1322629376421355521,EliseiNicole
2793,covid,1384903733071450115,MediaIsGarbage,Name cannot be blank,75,119,"@AmyliaWillard @skye_daddy Imagine trying to admonish and align bodily autonomy with the 'far right'.

And so many have bought this garbage narrative thanks to the dogmatic religiosity of this Covid shit",2021-04-21 16:15:54,2,1,,,"1179944982033002496,1217506637352787968","AmyliaWillard,skye_daddy"
2794,covid,1384903732463378434,nitishisthebest,नीतीश नीति - उत्तम नीति,279,126,"RT @EconomicTimes: #Bihar govt on Wednesday announced that it will provide free #COVID #vaccination to all aged above 18 
https://t.co/m0CX…",2021-04-21 16:15:54,0,6,"Bihar,COVID,vaccination",,39743812,EconomicTimes
2795,covid,1384903732454887430,ladykitchenless,Julia Stoddart 🇨🇦❤️🏳️‍🌈,450,874,"RT @cmaconthehill: When it comes to relaxing COVID measures in the weeks/months ahead, Dr. Tam warns against relaxing measures too quickly,…",2021-04-21 16:15:54,0,12,,,247412653,cmaconthehill
2796,covid,1384903732371001350,AdhilMohammad3,mo49,830,1193,"RT @srivatsayb: Super Spreader Amit Shah has scheduled 3 Rallies in Bengal tomorrow.

Yesterday, Modi in his address gave a Task to 'Bal Mi…",2021-04-21 16:15:54,0,434,,,45261768,srivatsayb
2797,covid,1384903732077514755,sonicshifts,RyanRejoice,265,484,"RT @maosbot: I’m a 1-yr #longcovid sufferer &amp; machine learning researcher—I want ML to help tackle long covid. @SteffenStatsML, @Azigoul &amp;…",2021-04-21 16:15:54,0,181,longcovid,,"2601869406,112718078,328993612","maosbot,SteffenStatsML,Azigoul"
2798,covid,1384903731939000324,belagavi_news,•Belagavi News||बेलगावि समाचार||ಬೆಳಗಾವಿ ಸುದ್ದಿ•,1712,248,"RT @timesofindia: Tracking #Covid19 

Live updates: https://t.co/IayK7lC8Sj https://t.co/b6lJE3ymJQ",2021-04-21 16:15:54,0,10,Covid19,https://t.co/IayK7lC8Sj,134758540,timesofindia
2799,covid,1384903731934867458,BradfatherSpeak,Brad James,10647,10472,"RT @630CHED: The CFL has announced it plans to kick off the 2021 campaign Aug. 5, nearly two months later than originally planned.

https:/…",2021-04-21 16:15:54,0,2,,,22661700,630CHED
2800,covid,1384903731918118919,amGourav,Gourav,498,2020,"RT @AstroAmigo: Confirmed.

#Remdesivir in stock.

AARK Pharmaceuticals.
S -14 , First Floor, Uphar Cinema Complex Market, Green Park Ext,…",2021-04-21 16:15:54,0,206,Remdesivir,,1026775793895124993,AstroAmigo
2801,covid,1384903731918032908,CantuelLaure,Malone,60,84,RT @EliseiNicole: #Brazil A medical team in Brazil decided to show the truth to stop fake news on TV...empty Covid unit beds https://t.co/i…,2021-04-21 16:15:54,0,85,Brazil,,1322629376421355521,EliseiNicole
2802,covid,1384903731863502848,ingmatthews,Elaine Matthews,116,615,RT @CBSDenver: Mass Vaccination Sites In Colorado Now Open To Walk-Ups: ‘No More Excuses’ https://t.co/B5jNrFp4go https://t.co/OmpY9UKRCJ,2021-04-21 16:15:54,0,29,,https://t.co/B5jNrFp4go,16313592,CBSDenver
2803,covid,1384903731741925380,KHOPDIII,KHÔPDÎ,7,58,"RT @Foodie_baba: Need Infliximab 200 mg injection for Covid patient in Pune.

@rudrastic @CAtLarge please see if any leads on distributor i…",2021-04-21 16:15:54,0,7,,,"1282209402519355392,1181875554477211648,99453864","Foodie_baba,rudrastic,CAtLarge"
2804,covid,1384903731624484870,DustanHowell,Dustan M. Howell,108,82,@mattek12 @spadesgeek @elprofesor_2020 @brentajones @photofeeshie @stltoday 🤣You don’t see any examples because you don’t want to see them. States that have lifted restrictions ( and had less restrictions all along ) are suffering less from Covid. Over the last year these restrictions have provided no benefit that you can point to.,2021-04-21 16:15:54,1,0,,,"63199737,31469111,1336789435468267520,13273832,179108527,6039302","mattek12,spadesgeek,elprofesor_2020,brentajones,photofeeshie,stltoday"
2805,covid,1384903731590975491,Cric_diary_,Bluuueee🦋 Check Pinned 📌,1231,231,"RT @siddifam: Hey guys attention pls 📢📢
please note that Triipathi hospital (sector 119 Noida has informed that they have around 50 Beds wi…",2021-04-21 16:15:54,0,33,,,1192461931354845184,siddifam
2806,covid,1384903731452522496,IsaacAnand1,Isaac Anand,105,235,"RT @free_thinker: In addition to all failures of Union Govt that led to the current situation, they also kept pushing the unscientific AYUS…",2021-04-21 16:15:54,0,453,,,7431372,free_thinker
2807,covid,1384903731372859398,asyadictive,adid,610,598,@louisvuicunt @JoshPalerLin The only way this prank could be funny when they catch covid and die,2021-04-21 16:15:54,0,0,,,"798362112342904832,99673212","louisvuicunt,JoshPalerLin"
